CMDLINE C:\Users\nishkarsh.gupta\.virtualenvs\Xetra_1234-YabI4gXW\Scripts\python.exe run.py --config configs/xetra_report1_config.yml
MEM 4.414062 1777283838.0367
MEM 4.414062 1777283838.1372
MEM 4.414062 1777283838.2378
MEM 4.414062 1777283838.3382
MEM 4.414062 1777283838.4388
MEM 4.414062 1777283838.5390
MEM 4.414062 1777283838.6395
MEM 4.414062 1777283838.7401
MEM 4.414062 1777283838.8403
MEM 4.414062 1777283838.9405
MEM 4.414062 1777283839.0412
MEM 4.414062 1777283839.1417
MEM 4.414062 1777283839.2423
MEM 4.414062 1777283839.3425
MEM 4.414062 1777283839.4427
MEM 4.414062 1777283839.5436
MEM 4.414062 1777283839.6441
MEM 4.414062 1777283839.7446
MEM 4.414062 1777283839.8448
MEM 4.414062 1777283839.9452
MEM 4.414062 1777283840.0456
MEM 4.414062 1777283840.1459
MEM 4.414062 1777283840.2461
MEM 4.414062 1777283840.3468
MEM 4.414062 1777283840.4472
MEM 4.414062 1777283840.5475
MEM 4.414062 1777283840.6478
MEM 4.414062 1777283840.7484
MEM 4.414062 1777283840.8491
MEM 4.414062 1777283840.9493
MEM 4.414062 1777283841.0496
MEM 4.414062 1777283841.1503
MEM 4.414062 1777283841.2510
MEM 4.414062 1777283841.3515
MEM 4.414062 1777283841.4518
MEM 4.414062 1777283841.5524
MEM 4.414062 1777283841.6534
MEM 4.414062 1777283841.7540
MEM 4.414062 1777283841.8547
MEM 4.414062 1777283841.9551
MEM 4.414062 1777283842.0552
MEM 4.414062 1777283842.1558
MEM 4.414062 1777283842.2561
MEM 4.414062 1777283842.3563
MEM 4.414062 1777283842.4568
MEM 4.414062 1777283842.5574
MEM 4.414062 1777283842.6580
MEM 4.414062 1777283842.7583
MEM 4.414062 1777283842.8590
MEM 4.414062 1777283842.9596
MEM 4.414062 1777283843.0602
MEM 4.414062 1777283843.1607
MEM 4.414062 1777283843.2612
MEM 4.414062 1777283843.3619
MEM 4.414062 1777283843.4624
MEM 4.414062 1777283843.5634
MEM 4.414062 1777283843.6638
MEM 4.414062 1777283843.7643
MEM 4.414062 1777283843.8649
MEM 4.414062 1777283843.9656
MEM 4.414062 1777283844.0661
MEM 4.414062 1777283844.1666
MEM 4.414062 1777283844.2670
MEM 4.414062 1777283844.3675
MEM 4.414062 1777283844.4679
MEM 4.414062 1777283844.5685
MEM 4.414062 1777283844.6689
MEM 4.414062 1777283844.7693
MEM 4.414062 1777283844.8697
MEM 4.414062 1777283844.9700
MEM 4.414062 1777283845.0705
MEM 4.414062 1777283845.1713
MEM 4.414062 1777283845.2718
MEM 4.414062 1777283845.3726
MEM 4.414062 1777283845.4728
MEM 4.414062 1777283845.5732
MEM 4.414062 1777283845.6738
MEM 4.414062 1777283845.7742
MEM 4.414062 1777283845.8746
MEM 4.414062 1777283845.9753
MEM 4.414062 1777283846.0757
MEM 4.414062 1777283846.1763
MEM 4.414062 1777283846.2766
MEM 4.414062 1777283846.3772
MEM 4.414062 1777283846.4775
MEM 4.414062 1777283846.5781
MEM 4.414062 1777283846.6784
MEM 4.414062 1777283846.7789
MEM 4.414062 1777283846.8791
MEM 4.414062 1777283846.9796
MEM 4.414062 1777283847.0802
MEM 4.414062 1777283847.1807
MEM 4.414062 1777283847.2813
MEM 4.414062 1777283847.3818
MEM 4.414062 1777283847.4820
MEM 4.414062 1777283847.5826
MEM 4.414062 1777283847.6828
MEM 4.414062 1777283847.7833
MEM 4.414062 1777283847.8835
MEM 4.414062 1777283847.9841
MEM 4.414062 1777283848.0858
MEM 4.414062 1777283848.1866
MEM 4.414062 1777283848.2870
MEM 4.414062 1777283848.3875
MEM 4.414062 1777283848.4878
MEM 4.414062 1777283848.5881
MEM 4.414062 1777283848.6884
MEM 4.414062 1777283848.7886
MEM 4.414062 1777283848.8891
MEM 4.414062 1777283848.9896
MEM 4.414062 1777283849.0900
MEM 4.414062 1777283849.1903
MEM 4.414062 1777283849.2910
MEM 4.414062 1777283849.3917
